Friday, 28 September 2018	11:52:31 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
98.000	0.000	31.825	0.629	25.299	6.155	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
99.000	0.000	31.818	0.629	25.298	6.140	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
100.000	0.000	31.825	0.621	25.295	6.139	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
101.000	0.000	31.830	0.624	25.295	6.153	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
102.000	0.000	31.835	0.630	25.293	6.154	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
103.000	0.000	31.816	0.627	25.292	6.154	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
104.000	0.000	31.817	0.629	25.290	6.163	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
105.000	0.000	31.838	0.622	25.292	6.162	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
106.000	0.000	31.854	0.623	25.288	6.168	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
107.000	0.000	31.852	0.622	25.289	6.179	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
108.000	0.000	31.843	0.621	25.294	6.162	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
109.000	0.000	31.833	0.624	25.292	6.175	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
110.000	0.000	31.819	0.620	25.289	6.160	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
111.000	0.000	31.809	0.625	25.287	6.165	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
112.000	0.000	31.808	0.623	25.282	6.155	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
113.000	0.000	31.793	0.622	25.279	6.169	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
114.000	0.000	31.796	0.622	25.275	6.166	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
115.000	0.000	31.792	0.619	25.273	6.166	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
116.000	0.000	31.790	0.618	25.268	6.162	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
117.000	0.000	31.790	0.618	25.265	6.159	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
118.000	0.000	31.775	0.619	25.265	6.159	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
119.000	0.000	31.771	0.623	25.264	6.166	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
120.000	0.000	31.760	0.625	25.265	6.161	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
121.000	0.000	31.769	0.616	25.263	6.160	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
122.000	0.000	31.772	0.613	25.263	6.159	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
123.000	0.000	31.800	0.615	25.261	6.164	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
124.000	0.000	31.800	0.615	25.258	6.178	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
125.000	0.000	31.786	0.619	25.258	6.177	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
126.000	0.000	31.773	0.619	25.257	6.156	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
127.000	0.000	31.766	0.620	25.258	6.173	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
128.000	0.000	31.771	0.612	25.256	6.163	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
129.000	0.000	31.773	0.614	25.255	6.158	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
130.000	0.000	31.763	0.610	25.253	6.145	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
131.000	0.000	31.765	0.607	25.257	6.167	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
132.000	0.000	31.768	0.612	25.255	6.158	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
133.000	0.000	31.767	0.613	25.257	6.160	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
134.000	0.000	31.762	0.611	25.255	6.167	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
135.000	0.000	31.763	0.606	25.251	6.169	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
136.000	0.000	31.762	0.600	25.253	6.170	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
137.000	0.000	31.766	0.591	25.251	6.174	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
138.000	0.000	31.760	0.594	25.250	6.166	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
139.000	0.000	31.753	0.594	25.246	6.175	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
140.000	0.000	31.746	0.593	25.244	6.160	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
141.000	0.000	31.742	0.586	25.245	6.175	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
142.000	0.000	31.747	0.594	25.241	6.164	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
143.000	0.000	31.753	0.591	25.237	6.164	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
144.000	0.000	31.755	0.591	25.235	6.169	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
145.000	0.000	31.758	0.591	25.232	6.167	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
146.000	0.000	31.756	0.592	25.235	6.170	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
147.000	0.000	31.755	0.590	25.236	6.176	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
148.000	0.000	31.757	0.589	25.235	6.174	27.692	0.000	0.000	1.000	0.000	0.000	1.000	0.000
