Wednesday, 5 September 2018	9:52:46 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
0.000	0.000	142.035	0.000	25.149	151.729	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1.000	0.000	142.016	0.000	25.154	151.746	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.000	0.000	142.028	0.000	25.152	151.750	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.000	0.000	142.011	0.000	25.153	151.741	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4.000	0.000	142.016	0.000	25.149	151.733	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.000	0.000	142.027	0.000	25.148	151.755	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.000	0.000	142.015	0.000	25.148	151.767	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.000	0.000	142.019	0.000	25.148	151.761	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.000	0.000	142.025	0.000	25.151	151.772	50.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
622.000	0.000	119.712	0.640	25.501	130.114	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
623.000	0.000	119.700	0.635	25.500	130.105	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
624.000	0.000	119.746	0.639	25.498	130.113	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
625.000	0.000	119.773	0.639	25.499	130.117	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
626.000	0.000	119.792	0.634	25.500	130.116	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
627.000	0.000	119.799	0.634	25.503	130.104	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
628.000	0.000	119.779	0.638	25.502	130.091	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
629.000	0.000	119.743	0.635	25.503	130.081	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
630.000	0.000	119.734	0.639	25.503	130.077	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
631.000	0.000	119.744	0.636	25.506	130.071	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
632.000	0.000	119.760	0.638	25.507	130.059	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
633.000	0.000	119.764	0.632	25.511	130.056	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
634.000	0.000	119.783	0.641	25.511	130.077	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
635.000	0.000	119.763	0.638	25.512	130.069	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
636.000	0.000	119.798	0.631	25.515	130.068	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
637.000	0.000	119.785	0.635	25.516	130.064	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
638.000	0.000	119.738	0.636	25.519	130.030	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
639.000	0.000	119.725	0.637	25.522	130.019	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
640.000	0.000	119.709	0.638	25.523	130.034	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
641.000	0.000	119.716	0.631	25.524	130.025	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
642.000	0.000	119.790	0.634	25.524	130.034	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
643.000	0.000	119.725	0.629	25.524	130.008	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
644.000	0.000	119.732	0.635	25.523	130.014	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
645.000	0.000	119.729	0.633	25.525	130.017	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
646.000	0.000	119.739	0.634	25.522	130.030	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
647.000	0.000	119.751	0.631	25.524	130.041	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
648.000	0.000	119.755	0.632	25.521	130.030	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
649.000	0.000	119.746	0.635	25.522	130.019	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
650.000	0.000	119.719	0.637	25.520	129.985	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
651.000	0.000	119.701	0.636	25.519	129.985	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
652.000	0.000	119.683	0.637	25.520	129.994	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
653.000	0.000	119.652	0.636	25.521	129.990	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
654.000	0.000	119.631	0.639	25.520	129.974	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
655.000	0.000	119.621	0.635	25.526	129.984	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
656.000	0.000	119.610	0.630	25.528	129.987	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
657.000	0.000	119.594	0.635	25.531	129.967	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
658.000	0.000	119.572	0.639	25.531	129.985	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
659.000	0.000	119.646	0.634	25.532	129.967	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
660.000	0.000	119.611	0.639	25.533	129.966	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
661.000	0.000	119.626	0.640	25.532	129.965	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
662.000	0.000	119.598	0.639	25.534	129.948	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
663.000	0.000	119.610	0.644	25.538	129.967	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
664.000	0.000	119.679	0.640	25.542	129.966	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
665.000	0.000	119.650	0.642	25.537	129.938	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
666.000	0.000	119.625	0.638	25.538	129.932	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
667.000	0.000	119.585	0.635	25.537	129.938	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
668.000	0.000	119.607	0.635	25.537	129.933	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
669.000	0.000	119.583	0.632	25.542	129.922	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
670.000	0.000	119.581	0.637	25.546	129.930	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
671.000	0.000	119.588	0.635	25.546	129.911	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
672.000	0.000	119.574	0.635	25.543	129.885	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
673.000	0.000	119.588	0.637	25.547	129.881	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
674.000	0.000	119.562	0.637	25.544	129.894	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
675.000	0.000	119.574	0.640	25.545	129.902	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
676.000	0.000	119.579	0.640	25.548	129.889	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
677.000	0.000	119.575	0.632	25.545	129.888	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
678.000	0.000	119.580	0.633	25.546	129.882	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
679.000	0.000	119.587	0.635	25.548	129.893	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
680.000	0.000	119.601	0.636	25.547	129.863	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
681.000	0.000	119.579	0.635	25.554	129.863	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
682.000	0.000	119.562	0.637	25.560	129.867	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
683.000	0.000	119.578	0.633	25.562	129.874	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
684.000	0.000	119.572	0.633	25.562	129.866	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
685.000	0.000	119.572	0.632	25.566	129.867	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
686.000	0.000	119.585	0.635	25.563	129.859	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
687.000	0.000	119.607	0.633	25.565	129.862	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
688.000	0.000	119.572	0.636	25.568	129.864	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
689.000	0.000	119.575	0.635	25.568	129.864	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
690.000	0.000	119.607	0.635	25.567	129.844	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
691.000	0.000	119.586	0.634	25.570	129.841	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
692.000	0.000	119.574	0.636	25.574	129.840	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
693.000	0.000	119.544	0.631	25.571	129.833	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
694.000	0.000	119.539	0.629	25.572	129.827	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
695.000	0.000	119.539	0.633	25.571	129.816	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
696.000	0.000	119.546	0.637	25.571	129.812	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
697.000	0.000	119.541	0.634	25.574	129.815	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
698.000	0.000	119.525	0.636	25.575	129.788	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
699.000	0.000	119.545	0.636	25.578	129.807	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
700.000	0.000	119.582	0.641	25.580	129.808	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
701.000	0.000	119.587	0.639	25.574	129.811	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
702.000	0.000	119.553	0.642	25.571	129.796	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
703.000	0.000	119.568	0.643	25.573	129.792	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
704.000	0.000	119.566	0.639	25.572	129.799	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
705.000	0.000	119.535	0.637	25.572	129.774	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
706.000	0.000	119.525	0.636	25.576	129.784	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
707.000	0.000	119.513	0.637	25.574	129.766	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
708.000	0.000	119.509	0.639	25.574	129.786	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
709.000	0.000	119.505	0.633	25.574	129.787	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
710.000	0.000	119.510	0.633	25.575	129.773	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
711.000	0.000	119.467	0.632	25.571	129.743	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
712.000	0.000	119.467	0.634	25.576	129.737	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
713.000	0.000	119.464	0.633	25.579	129.752	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
714.000	0.000	119.462	0.633	25.578	129.749	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
715.000	0.000	119.454	0.638	25.581	129.739	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
716.000	0.000	119.468	0.633	25.579	129.749	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
717.000	0.000	119.456	0.633	25.578	129.765	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
718.000	0.000	119.518	0.633	25.582	129.760	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
719.000	0.000	119.503	0.632	25.580	129.744	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
720.000	0.000	119.499	0.636	25.585	129.734	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
721.000	0.000	119.463	0.637	25.586	129.738	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
722.000	0.000	119.473	0.635	25.582	129.740	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
723.000	0.000	119.487	0.632	25.582	129.721	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
724.000	0.000	119.481	0.636	25.583	129.704	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
725.000	0.000	119.476	0.635	25.580	129.699	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
726.000	0.000	119.494	0.629	25.585	129.699	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
727.000	0.000	119.470	0.629	25.585	129.709	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
728.000	0.000	119.497	0.634	25.586	129.714	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
729.000	0.000	119.475	0.635	25.586	129.694	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
730.000	0.000	119.479	0.640	25.587	129.680	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
731.000	0.000	119.509	0.784	25.586	129.702	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
732.000	0.000	119.544	0.890	25.584	129.727	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
733.000	0.000	119.582	0.913	25.585	129.836	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
734.000	0.000	119.593	0.882	25.588	129.936	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
735.000	0.000	119.625	0.796	25.586	130.010	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
736.000	0.000	119.672	0.739	25.590	130.097	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
737.000	0.000	119.657	0.720	25.587	130.111	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
738.000	0.000	119.672	0.714	25.588	130.139	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
739.000	0.000	119.666	0.712	25.594	130.145	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
740.000	0.000	119.673	0.711	25.598	130.196	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
741.000	0.000	119.671	0.707	25.602	130.240	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
742.000	0.000	119.664	0.710	25.603	130.266	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
743.000	0.000	119.645	0.714	25.603	130.284	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
744.000	0.000	119.680	0.710	25.610	130.306	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
745.000	0.000	119.690	0.714	25.613	130.343	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
746.000	0.000	119.670	0.711	25.618	130.369	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
747.000	0.000	119.663	0.711	25.617	130.395	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
748.000	0.000	119.709	0.711	25.617	130.417	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
749.000	0.000	119.703	0.710	25.624	130.452	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
750.000	0.000	119.719	0.710	25.626	130.490	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
751.000	0.000	119.738	0.713	25.624	130.505	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
752.000	0.000	119.756	0.711	25.627	130.527	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
753.000	0.000	119.748	0.717	25.631	130.531	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
754.000	0.000	119.744	0.712	25.632	130.553	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
755.000	0.000	119.754	0.708	25.629	130.596	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
756.000	0.000	119.764	0.709	25.631	130.626	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
757.000	0.000	119.873	0.715	25.630	130.664	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
758.000	0.000	119.841	0.717	25.634	130.661	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
759.000	0.000	119.813	0.714	25.633	130.700	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
760.000	0.000	119.801	0.715	25.635	130.723	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
761.000	0.000	119.812	0.712	25.636	130.753	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
762.000	0.000	119.851	0.706	25.637	130.781	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
763.000	0.000	119.846	0.712	25.639	130.811	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
764.000	0.000	119.849	0.709	25.644	130.815	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
765.000	0.000	119.887	0.710	25.642	130.851	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
766.000	0.000	119.883	0.708	25.641	130.852	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
767.000	0.000	119.905	0.707	25.648	130.881	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
768.000	0.000	119.943	0.706	25.647	130.918	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
769.000	0.000	119.991	0.705	25.651	130.964	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
770.000	0.000	120.014	0.713	25.654	131.004	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
771.000	0.000	120.029	0.711	25.652	131.013	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
772.000	0.000	120.038	0.714	25.655	131.037	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
773.000	0.000	120.054	0.715	25.655	131.064	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
774.000	0.000	120.100	0.717	25.651	131.070	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
775.000	0.000	120.100	0.718	25.655	131.083	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
776.000	0.000	120.117	0.715	25.659	131.112	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
777.000	0.000	120.142	0.709	25.662	131.176	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
778.000	0.000	120.191	0.707	25.662	131.185	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
779.000	0.000	120.226	0.708	25.666	131.237	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
780.000	0.000	120.260	0.712	25.667	131.246	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
781.000	0.000	120.275	0.710	25.666	131.259	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
782.000	0.000	120.289	0.708	25.668	131.256	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
783.000	0.000	120.323	0.706	25.666	131.305	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
784.000	0.000	120.332	0.705	25.669	131.334	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
785.000	0.000	120.373	0.712	25.671	131.373	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
786.000	0.000	120.390	0.714	25.676	131.396	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
787.000	0.000	120.426	0.714	25.679	131.436	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
788.000	0.000	120.427	0.709	25.678	131.428	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
789.000	0.000	120.493	0.712	25.676	131.450	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
790.000	0.000	120.489	0.713	25.675	131.487	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
791.000	0.000	120.520	0.710	25.674	131.517	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
792.000	0.000	120.567	0.711	25.676	131.536	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
793.000	0.000	120.587	0.708	25.678	131.570	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
794.000	0.000	120.614	0.708	25.680	131.573	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
795.000	0.000	120.627	0.708	25.679	131.603	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
796.000	0.000	120.657	0.710	25.682	131.612	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
797.000	0.000	120.659	0.710	25.682	131.641	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
798.000	0.000	120.673	0.708	25.685	131.656	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
799.000	0.000	120.698	0.709	25.682	131.698	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
800.000	0.000	120.725	0.709	25.681	131.736	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
801.000	0.000	120.753	0.709	25.685	131.744	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
802.000	0.000	120.756	0.708	25.683	131.776	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
803.000	0.000	120.751	0.707	25.685	131.791	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
804.000	0.000	120.745	0.709	25.685	131.822	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
805.000	0.000	120.776	0.711	25.689	131.851	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
806.000	0.000	120.798	0.707	25.693	131.902	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
807.000	0.000	120.829	0.708	25.692	131.935	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
808.000	0.000	120.849	0.708	25.690	131.945	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
809.000	0.000	120.881	0.708	25.688	131.977	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
810.000	0.000	120.895	0.711	25.694	131.982	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
811.000	0.000	120.907	0.706	25.697	132.009	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
812.000	0.000	120.937	0.707	25.698	132.026	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
813.000	0.000	120.969	0.708	25.700	132.070	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
814.000	0.000	120.988	0.711	25.698	132.100	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
815.000	0.000	121.042	0.706	25.699	132.128	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
816.000	0.000	121.076	0.709	25.705	132.153	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
817.000	0.000	121.079	0.710	25.703	132.173	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
818.000	0.000	121.116	0.705	25.702	132.192	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
819.000	0.000	121.106	0.710	25.704	132.209	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
820.000	0.000	121.149	0.706	25.706	132.243	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
821.000	0.000	121.175	0.709	25.709	132.280	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
822.000	0.000	121.186	0.715	25.712	132.279	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
823.000	0.000	121.204	0.711	25.713	132.299	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
824.000	0.000	121.285	0.705	25.713	132.351	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
825.000	0.000	121.274	0.712	25.718	132.378	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
826.000	0.000	121.296	0.714	25.724	132.388	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
827.000	0.000	121.296	0.709	25.717	132.420	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
828.000	0.000	121.326	0.710	25.719	132.466	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
829.000	0.000	121.332	0.705	25.718	132.467	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
830.000	0.000	121.351	0.710	25.717	132.500	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
831.000	0.000	121.395	0.707	25.720	132.522	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
832.000	0.000	121.409	0.703	25.725	132.547	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
833.000	0.000	121.446	0.711	25.724	132.562	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
834.000	0.000	121.454	0.712	25.725	132.578	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
835.000	0.000	121.595	0.706	25.722	132.627	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
836.000	0.000	121.561	0.704	25.723	132.642	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
837.000	0.000	121.550	0.709	25.719	132.686	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
838.000	0.000	121.555	0.711	25.722	132.724	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
839.000	0.000	121.563	0.708	25.722	132.707	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
840.000	0.000	121.595	0.708	25.724	132.722	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
841.000	0.000	121.634	0.704	25.724	132.769	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
842.000	0.000	121.630	0.703	25.723	132.773	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
843.000	0.000	121.632	0.702	25.726	132.778	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
844.000	0.000	121.676	0.708	25.727	132.817	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
845.000	0.000	121.674	0.707	25.728	132.854	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
846.000	0.000	121.687	0.711	25.728	132.883	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
847.000	0.000	121.718	0.712	25.730	132.906	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
848.000	0.000	121.777	0.710	25.737	132.933	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
849.000	0.000	121.814	0.705	25.736	132.947	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
850.000	0.000	121.837	0.706	25.736	132.983	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
851.000	0.000	121.857	0.705	25.735	133.007	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
852.000	0.000	121.882	0.710	25.740	133.035	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
853.000	0.000	121.903	0.710	25.743	133.072	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
854.000	0.000	121.943	0.710	25.743	133.083	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
855.000	0.000	121.951	0.704	25.743	133.110	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
856.000	0.000	122.008	0.707	25.744	133.138	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
857.000	0.000	122.008	0.704	25.743	133.148	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
858.000	0.000	122.035	0.699	25.745	133.172	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
859.000	0.000	122.069	0.707	25.747	133.187	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
860.000	0.000	122.111	0.708	25.749	133.210	35.385	0.000	0.000	1.000	0.000	0.000	1.000	0.000
