Tuesday, 4 September 2018	9:41:51 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
1660.000	0.000	128.151	0.763	26.801	138.959	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1665.000	0.000	128.248	0.764	26.810	139.131	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1670.000	0.000	128.453	0.768	26.813	139.318	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1675.000	0.000	128.672	0.768	26.816	139.508	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1680.000	0.000	128.794	0.762	26.815	139.695	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1685.000	0.000	128.911	0.762	26.820	139.855	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1690.000	0.000	129.062	0.759	26.822	140.026	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1695.000	0.000	129.237	0.761	26.821	140.233	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1700.000	0.000	129.368	0.758	26.824	140.420	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1705.000	0.000	129.576	0.762	26.827	140.611	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1710.000	0.000	129.804	0.762	26.827	140.791	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1715.000	0.000	129.960	0.767	26.828	140.943	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1720.000	0.000	130.147	0.769	26.835	141.144	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1725.000	0.000	130.357	0.763	26.829	141.318	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1730.000	0.000	130.553	0.774	26.838	141.484	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1735.000	0.000	130.672	0.542	26.841	141.593	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1740.000	0.000	130.578	0.582	26.854	141.273	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1745.000	0.000	130.435	0.456	26.851	140.942	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1750.000	0.000	127.786	0.548	26.846	133.977	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1755.000	0.000	125.293	0.517	26.805	129.164	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1760.000	0.000	124.360	0.561	26.745	128.883	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1765.000	0.000	123.838	0.560	26.668	128.687	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1770.000	0.000	123.372	0.562	26.619	128.527	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1775.000	0.000	122.968	0.563	26.575	128.347	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1780.000	0.000	122.618	0.566	26.524	128.172	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1785.000	0.000	122.327	0.567	26.502	128.006	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1790.000	0.000	122.075	0.569	26.456	127.821	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1795.000	0.000	121.876	0.572	26.417	127.666	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1800.000	0.000	121.581	0.563	26.378	127.497	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1805.000	0.000	121.308	0.558	26.318	127.295	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1810.000	0.000	121.040	0.565	26.238	127.116	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1815.000	0.000	120.735	0.563	26.108	126.956	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1820.000	0.000	120.543	0.560	25.985	126.771	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1825.000	0.000	120.189	0.563	25.908	126.587	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1830.000	0.000	120.030	0.567	25.774	126.404	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1835.000	0.000	119.806	0.562	25.566	126.214	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1840.000	0.000	119.512	0.573	25.366	126.036	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1845.000	0.000	119.275	0.568	25.129	125.864	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1850.000	0.000	119.138	0.573	24.983	125.728	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1855.000	0.000	118.925	0.562	24.831	125.532	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1860.000	0.000	118.722	0.608	24.694	125.405	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1865.000	0.000	118.456	0.612	24.591	125.278	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1870.000	0.000	118.256	0.650	24.516	125.205	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1875.000	0.000	118.149	0.658	24.426	125.202	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1880.000	0.000	118.089	0.655	24.329	125.188	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1885.000	0.000	117.989	0.661	24.265	125.167	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1890.000	0.000	117.894	0.658	24.222	125.171	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1895.000	0.000	117.785	0.658	24.105	125.134	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1900.000	0.000	117.721	0.649	24.029	125.106	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1905.000	0.000	117.685	0.651	24.016	125.132	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1910.000	0.000	117.617	0.657	24.016	125.088	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1915.000	0.000	117.548	0.655	23.927	125.061	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1920.000	0.000	117.512	0.659	23.829	125.053	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1925.000	0.000	117.405	0.655	23.791	125.051	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1930.000	0.000	117.361	0.654	23.745	125.037	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1935.000	0.000	117.224	0.657	23.743	125.020	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1940.000	0.000	117.186	0.655	23.735	125.015	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1945.000	0.000	117.086	0.652	23.713	124.972	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1950.000	0.000	117.048	0.653	23.714	124.953	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1955.000	0.000	117.010	0.654	23.741	124.960	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1960.000	0.000	116.926	0.660	23.778	124.920	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1965.000	0.000	116.862	0.654	23.838	124.931	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1970.000	0.000	116.781	0.660	23.919	124.898	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1975.000	0.000	116.770	0.653	24.022	124.889	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1980.000	0.000	116.708	0.655	24.133	124.856	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1985.000	0.000	116.696	0.656	24.234	124.858	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1990.000	0.000	116.582	0.653	24.327	124.827	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
1995.000	0.000	116.577	0.648	24.392	124.797	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2000.000	0.000	116.553	0.657	24.463	124.768	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2005.000	0.000	116.501	0.652	24.543	124.766	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2010.000	0.000	116.519	0.651	24.595	124.765	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2015.000	0.000	116.389	0.654	24.670	124.755	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2020.000	0.000	116.363	0.649	24.745	124.751	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2025.000	0.000	116.260	0.651	24.829	124.684	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2030.000	0.000	116.197	0.647	24.901	124.645	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2035.000	0.000	116.150	0.651	24.950	124.620	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2040.000	0.000	116.076	0.648	24.950	124.623	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2045.000	0.000	115.990	0.695	24.959	124.630	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2050.000	0.000	116.029	0.695	25.002	124.686	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2055.000	0.000	116.081	0.700	25.042	124.733	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2060.000	0.000	116.129	0.698	25.029	124.909	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2065.000	0.000	116.412	0.696	25.006	126.297	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2070.000	0.000	117.094	0.690	25.060	127.875	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2075.000	0.000	118.244	0.692	25.323	129.363	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2080.000	0.000	119.775	0.697	25.738	130.924	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2085.000	0.000	121.320	0.695	26.138	132.462	31.538	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2090.000	0.000	122.688	0.691	26.449	133.806	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2095.000	0.000	123.005	0.699	26.666	133.901	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2100.000	0.000	123.091	0.695	26.811	133.941	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2105.000	0.000	123.100	0.693	26.917	134.009	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2110.000	0.000	123.127	0.617	26.979	133.960	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2115.000	0.000	123.117	0.638	27.027	133.880	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2120.000	0.000	123.113	0.659	27.057	133.814	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2125.000	0.000	123.102	0.663	27.070	133.772	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2130.000	0.000	123.061	0.666	27.092	133.749	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2135.000	0.000	123.045	0.664	27.104	133.759	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2140.000	0.000	123.077	0.664	27.119	133.727	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2145.000	0.000	123.030	0.663	27.125	133.710	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2150.000	0.000	122.993	0.662	27.133	133.669	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2155.000	0.000	123.006	0.661	27.139	133.664	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2160.000	0.000	122.984	0.658	27.142	133.647	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2165.000	0.000	122.958	0.658	27.146	133.602	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2170.000	0.000	122.936	0.659	27.152	133.582	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2175.000	0.000	122.974	0.658	27.146	133.551	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2180.000	0.000	122.945	0.663	27.148	133.521	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2185.000	0.000	122.900	0.657	27.151	133.506	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2190.000	0.000	122.921	0.662	27.150	133.471	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2195.000	0.000	122.891	0.662	27.153	133.458	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2200.000	0.000	122.876	0.657	27.161	133.427	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2205.000	0.000	122.936	0.660	27.170	133.387	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2210.000	0.000	122.851	0.656	27.171	133.374	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2215.000	0.000	122.880	0.660	27.176	133.356	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2220.000	0.000	122.929	0.661	27.177	133.344	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2225.000	0.000	122.869	0.664	27.173	133.255	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2230.000	0.000	122.824	0.655	27.180	133.292	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2235.000	0.000	122.837	0.659	27.180	133.244	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2240.000	0.000	122.841	0.659	27.188	133.212	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2245.000	0.000	122.814	0.659	27.195	133.192	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2250.000	0.000	122.782	0.657	27.192	133.154	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2255.000	0.000	122.758	0.651	27.188	133.124	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2260.000	0.000	122.718	0.654	27.188	133.084	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2265.000	0.000	122.738	0.662	27.193	133.045	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2270.000	0.000	122.712	0.654	27.196	133.015	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2275.000	0.000	122.720	0.656	27.196	133.008	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2280.000	0.000	122.704	0.653	27.192	132.961	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2285.000	0.000	122.732	0.655	27.188	132.964	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2290.000	0.000	122.723	0.656	27.193	132.920	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2295.000	0.000	122.700	0.653	27.197	132.875	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2300.000	0.000	122.699	0.661	27.197	132.872	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2305.000	0.000	122.688	0.652	27.209	132.841	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2310.000	0.000	122.699	0.656	27.211	132.814	31.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2315.000	0.000	122.595	0.477	27.210	132.786	6.182	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2320.000	0.000	122.224	0.000	27.211	131.438	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2325.000	0.000	122.014	0.982	27.192	130.894	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2330.000	0.000	122.173	1.076	27.165	131.642	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2335.000	0.000	122.290	1.059	27.157	132.402	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2340.000	0.000	122.609	1.067	27.169	133.202	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2345.000	0.000	122.960	1.062	27.198	133.993	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2350.000	0.000	123.569	1.097	27.218	134.803	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2355.000	0.000	124.333	1.079	27.239	135.551	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2360.000	0.000	125.152	1.071	27.260	136.340	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2365.000	0.000	125.947	1.090	27.274	137.076	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2370.000	0.000	126.728	1.072	27.292	137.846	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2375.000	0.000	127.517	1.089	27.301	138.617	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2380.000	0.000	128.281	1.055	27.307	139.355	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2385.000	0.000	129.053	1.074	27.312	140.118	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2390.000	0.000	129.813	1.046	27.313	140.844	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2395.000	0.000	130.619	1.061	27.312	141.577	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2400.000	0.000	131.346	1.049	27.315	142.289	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2405.000	0.000	132.126	1.058	27.317	143.032	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2410.000	0.000	132.898	1.053	27.314	143.730	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2415.000	0.000	133.616	1.050	27.316	144.476	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2420.000	0.000	134.325	1.066	27.319	145.151	94.182	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2425.000	0.000	135.085	1.018	27.316	145.884	71.540	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2430.000	0.000	135.679	0.809	27.323	146.436	26.064	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2435.000	0.000	135.498	0.000	27.325	145.651	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2440.000	0.000	134.936	0.000	27.328	144.049	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2445.000	0.000	134.299	0.000	27.328	142.520	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2450.000	0.000	133.382	0.000	27.321	141.004	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2455.000	0.000	132.172	0.000	27.316	139.490	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2460.000	0.000	130.411	0.000	27.310	137.961	20.361	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2465.000	0.000	129.026	0.000	27.307	136.454	90.689	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2470.000	0.000	128.354	1.020	27.295	136.187	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2475.000	0.000	128.279	1.007	27.291	136.900	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2480.000	0.000	128.330	1.007	27.283	137.554	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2485.000	0.000	128.600	1.007	27.289	138.208	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2490.000	0.000	129.028	1.029	27.293	138.863	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2495.000	0.000	129.505	1.007	27.314	139.552	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2500.000	0.000	130.111	1.023	27.332	140.193	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2505.000	0.000	130.666	1.003	27.337	140.841	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2510.000	0.000	131.354	1.011	27.352	141.506	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2515.000	0.000	131.910	1.017	27.358	142.152	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2520.000	0.000	132.477	0.989	27.361	142.791	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2525.000	0.000	132.904	1.024	27.366	143.395	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2530.000	0.000	133.420	0.986	27.371	144.047	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2535.000	0.000	133.928	0.990	27.379	144.676	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2540.000	0.000	134.557	0.986	27.379	145.225	85.957	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2545.000	0.000	135.059	0.882	27.381	145.802	62.427	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2550.000	0.000	135.414	0.674	27.383	146.103	19.327	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2555.000	0.000	135.163	0.000	27.390	145.113	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2560.000	0.000	134.695	0.000	27.388	143.540	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2565.000	0.000	133.900	0.000	27.389	142.029	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2570.000	0.000	132.910	0.000	27.389	140.507	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2575.000	0.000	131.685	0.000	27.387	138.971	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2580.000	0.000	129.968	0.246	27.383	137.514	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2585.000	0.000	129.437	0.682	27.374	137.369	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2590.000	0.000	129.288	0.685	27.371	137.378	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2595.000	0.000	129.133	0.683	27.364	137.388	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2600.000	0.000	129.052	0.683	27.364	137.434	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2605.000	0.000	128.932	0.688	27.362	137.449	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2610.000	0.000	128.864	0.680	27.368	137.497	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2615.000	0.000	128.742	0.675	27.377	137.478	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2620.000	0.000	128.679	0.688	27.381	137.479	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2625.000	0.000	128.626	0.681	27.393	137.506	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2630.000	0.000	128.575	0.680	27.398	137.509	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2635.000	0.000	128.567	0.688	27.406	137.543	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2640.000	0.000	128.556	0.692	27.406	137.559	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2645.000	0.000	128.470	0.677	27.405	137.567	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2650.000	0.000	128.485	0.683	27.413	137.594	30.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
