Tuesday, 4 September 2018	11:10:15 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
2020.000	0.000	120.180	0.648	28.439	129.758	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2025.000	0.000	120.086	0.645	28.449	129.749	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2030.000	0.000	120.064	0.647	28.438	129.663	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2035.000	0.000	120.027	0.643	28.430	129.595	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2040.000	0.000	119.989	0.649	28.416	129.567	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2045.000	0.000	119.929	0.648	28.395	129.514	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2050.000	0.000	119.927	0.645	28.393	129.431	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2055.000	0.000	119.910	0.645	28.418	129.405	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2060.000	0.000	119.751	0.646	28.419	129.344	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2065.000	0.000	119.730	0.641	28.418	129.310	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2070.000	0.000	119.690	0.644	28.443	129.271	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2075.000	0.000	119.715	0.646	28.459	129.212	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2080.000	0.000	119.685	0.636	28.458	129.142	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2085.000	0.000	119.605	0.643	28.472	129.102	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2090.000	0.000	119.659	0.644	28.472	129.044	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2095.000	0.000	119.650	0.645	28.480	128.987	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2100.000	0.000	119.571	0.642	28.487	128.939	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2105.000	0.000	119.568	0.646	28.505	128.902	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2110.000	0.000	119.496	0.643	28.499	128.858	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2115.000	0.000	119.468	0.654	28.472	128.794	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2120.000	0.000	119.462	0.641	28.473	128.746	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2125.000	0.000	119.426	0.644	28.475	128.689	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2130.000	0.000	119.336	0.644	28.474	128.634	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2135.000	0.000	119.716	0.645	28.490	129.650	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2140.000	0.000	119.704	0.643	28.526	129.728	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2145.000	0.000	119.667	0.649	28.539	129.663	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2150.000	0.000	119.565	0.644	28.553	129.632	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2155.000	0.000	119.590	0.646	28.589	129.547	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2160.000	0.000	119.607	0.644	28.595	129.503	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2165.000	0.000	119.523	0.000	28.607	129.274	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2170.000	0.000	119.099	0.000	28.607	127.829	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2175.000	0.000	118.627	0.000	28.537	126.346	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2180.000	0.000	118.030	0.000	28.363	124.863	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2185.000	0.000	117.260	0.000	28.109	123.377	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2190.000	0.000	115.931	0.000	27.726	121.883	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2195.000	0.000	114.094	0.000	27.351	120.417	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2200.000	0.000	111.740	0.000	26.984	118.939	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2205.000	0.000	109.734	0.000	26.665	117.491	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2210.000	0.000	108.992	0.422	26.368	117.493	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2215.000	0.000	109.208	0.567	26.119	119.082	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2220.000	0.000	110.239	0.816	25.927	120.417	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2225.000	0.000	111.589	0.658	25.816	121.871	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2230.000	0.000	113.275	0.778	25.705	123.385	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2235.000	0.000	115.054	0.785	25.658	125.085	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2240.000	0.000	116.479	0.783	25.675	126.777	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2245.000	0.000	117.754	0.783	25.893	128.438	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2250.000	0.000	119.127	0.778	26.434	130.154	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
2255.000	0.000	120.637	0.782	27.083	131.733	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2260.000	0.000	121.055	0.786	27.647	132.064	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2265.000	0.000	121.202	0.782	28.061	132.273	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2270.000	0.000	121.015	0.000	28.335	131.409	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2275.000	0.000	120.510	0.000	28.506	129.855	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2280.000	0.000	119.927	0.000	28.603	128.386	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2285.000	0.000	119.284	0.000	28.624	126.944	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2290.000	0.000	118.526	0.000	28.512	125.477	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2295.000	0.000	117.654	0.000	28.211	123.941	24.086	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2300.000	0.000	116.450	0.000	27.846	122.448	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2305.000	0.000	115.407	1.249	27.455	122.295	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2310.000	0.000	115.435	1.298	27.158	123.513	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2315.000	0.000	116.220	1.346	26.889	124.689	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2320.000	0.000	117.161	1.359	26.644	125.916	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2325.000	0.000	117.759	1.359	26.518	127.177	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2330.000	0.000	118.407	1.352	26.555	128.417	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2335.000	0.000	119.201	1.354	26.985	129.666	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2340.000	0.000	120.172	1.351	27.518	130.922	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2345.000	0.000	121.253	1.352	27.961	132.200	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2350.000	0.000	122.269	1.349	28.289	133.471	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2355.000	0.000	123.503	1.352	28.508	134.739	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2360.000	0.000	124.751	1.349	28.666	135.987	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2365.000	0.000	126.002	1.351	28.775	137.204	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2370.000	0.000	127.328	1.353	28.847	138.434	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2375.000	0.000	128.610	1.352	28.894	139.666	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2380.000	0.000	129.753	1.348	28.926	140.904	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2385.000	0.000	131.107	1.339	28.935	142.129	97.449	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2390.000	0.000	132.335	1.293	28.947	143.343	14.997	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2395.000	0.000	132.476	0.000	28.955	142.789	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2400.000	0.000	132.022	0.000	28.953	141.201	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2405.000	0.000	131.082	0.000	28.946	139.668	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2410.000	0.000	129.615	0.000	28.938	138.169	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2415.000	0.000	128.387	0.000	28.923	136.619	30.414	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2420.000	0.000	127.107	0.000	28.920	135.111	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2425.000	0.000	126.624	1.277	28.888	135.211	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2430.000	0.000	126.782	1.336	28.863	136.409	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2435.000	0.000	127.519	1.340	28.872	137.648	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2440.000	0.000	128.500	1.333	28.868	138.874	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2445.000	0.000	129.435	1.333	28.877	140.128	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2450.000	0.000	130.497	1.331	28.875	141.349	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2455.000	0.000	131.695	1.331	28.875	142.563	65.290	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2460.000	0.000	132.577	0.237	28.876	143.482	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2465.000	0.000	132.195	0.000	28.874	141.985	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2470.000	0.000	131.463	0.000	28.873	140.412	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2475.000	0.000	130.193	0.000	28.861	138.893	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2480.000	0.000	128.938	0.000	28.856	137.386	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2485.000	0.000	127.682	0.000	28.844	135.853	81.305	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2490.000	0.000	126.719	1.023	28.807	134.921	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2495.000	0.000	126.746	1.348	28.774	136.015	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2500.000	0.000	127.159	1.289	28.764	137.204	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2505.000	0.000	127.982	1.335	28.772	138.421	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2510.000	0.000	128.965	1.345	28.786	139.661	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2515.000	0.000	130.046	1.351	28.793	140.910	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2520.000	0.000	131.263	1.333	28.794	142.145	89.949	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2525.000	0.000	132.389	1.226	28.789	143.373	7.597	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2530.000	0.000	132.328	0.000	28.828	142.660	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2535.000	0.000	131.798	0.000	28.823	141.084	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2540.000	0.000	130.756	0.000	28.824	139.570	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2545.000	0.000	129.407	0.000	28.839	138.099	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2550.000	0.000	128.168	0.000	28.826	136.563	45.257	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2555.000	0.000	126.970	0.370	28.780	135.071	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2560.000	0.000	126.801	1.321	28.752	135.643	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2565.000	0.000	127.006	1.273	28.742	136.817	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2570.000	0.000	127.640	1.340	28.747	137.945	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2575.000	0.000	128.610	1.339	28.748	139.163	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2580.000	0.000	129.515	1.331	28.769	140.384	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2585.000	0.000	130.612	1.332	28.774	141.615	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2590.000	0.000	131.894	1.342	28.774	142.863	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2595.000	0.000	132.918	1.337	28.781	144.084	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
2600.000	0.000	134.052	1.342	28.776	145.253	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
